Datetime,Activity_Type,Heart rate,Calories burned,Exercise duration,Sleep duration,Sleep type duration,Floors climbed
3,REM Sleep,51,0,0,2,4,0
4,Floors Climbed,53,0,0,0,0,1
4,REM Sleep,56,0,0,4,7,0
4,Light Sleep,57,0,0,4,8,0
4,REM Sleep,56,0,0,3,7,0
4,REM Sleep,56,0,0,3,6,0
6,Floors Climbed,55,0,0,0,0,1
9,No Physical Activity,56,0,0,0,0,0
14,No Physical Activity,57,0,0,0,0,0
17,Walking,92,150,113808,0,0,0
19,No Physical Activity,60,0,0,0,0,0
21,No Physical Activity,66,0,0,0,0,0
21,Running,124,90,62459,0,0,0
22,Running,148,10,12891,0,0,0
22,Running,150,10,13264,0,0,0
22,Running,148,10,12428,0,0,0
22,Running,144,20,13972,0,0,0
22,Running,140,20,19784,0,0,0
22,Running,132,50,33442,0,0,0
0,Running,118,160,95483,0,0,0
0,Running,118,160,84857,0,0,0
0,Running,111,120,46905,0,0,0
0,Running,112,106,42833,0,0,0
0,Running,112,90,36898,0,0,0
1,Light Sleep,54,0,0,8,7,0
1,Light Sleep,52,0,0,7,5,0
1,Light Sleep,50,0,0,6,4,0
1,Floors Climbed,54,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,No Physical Activity,56,0,0,0,0,0
1,Running,120,160,97669,0,0,0
1,Light Sleep,56,0,0,4,6,0
2,Light Sleep,61,0,0,12,13,0
2,Light Sleep,58,0,0,11,11,0
2,Light Sleep,56,0,0,10,9,0
2,Floors Climbed,53,0,0,0,0,1
2,Floors Climbed,54,0,0,0,0,1
2,Light Sleep,50,0,0,4,3,0
2,No Physical Activity,59,0,0,0,0,0
2,No Physical Activity,58,0,0,0,0,0
2,Running,120,140,93445,0,0,0
2,Light Sleep,57,0,0,11,16,0
2,Light Sleep,56,0,0,7,11,0
2,REM Sleep,60,0,0,0,1,0
2,Light Sleep,57,0,0,5,8,0
2,REM Sleep,56,0,0,2,2,0
2,Light Sleep,56,0,0,3,4,0
3,Light Sleep,66,0,0,14,19,0
3,Light Sleep,64,0,0,13,16,0
3,No Physical Activity,60,0,0,0,0,0
3,Floors Climbed,58,0,0,0,0,1
3,Running,122,130,88202,0,0,0
4,Light Sleep,72,0,0,15,27,0
4,Light Sleep,69,0,0,14,23,0
4,No Physical Activity,61,0,0,0,0,0
4,No Physical Activity,60,0,0,0,0,0
4,No Physical Activity,62,0,0,0,0,0
4,No Physical Activity,61,0,0,0,0,0
4,Running,122,120,92494,0,0,0
4,Light Sleep,64,0,0,0,0,0
5,Light Sleep,74,0,0,15,30,0
5,Running,120,10,9134,0,0,0
5,No Physical Activity,60,0,0,0,0,0
5,No Physical Activity,60,0,0,0,0,0
5,No Physical Activity,65,0,0,0,0,0
5,No Physical Activity,64,0,0,0,0,0
5,No Physical Activity,63,0,0,0,0,0
6,Light Sleep,76,0,0,17,35,0
6,Light Sleep,75,0,0,16,33,0
6,Floors Climbed,61,0,0,0,0,1
6,No Physical Activity,61,0,0,0,0,0
6,Running,122,10,9361,0,0,0
6,No Physical Activity,59,0,0,0,0,0
7,Light Sleep,77,0,0,18,37,0
7,Running,146,10,11372,0,0,0
7,No Physical Activity,62,0,0,0,0,0
7,Light Sleep,65,0,0,1,1,0
7,Running,122,140,115291,0,0,0
8,Light Sleep,77,0,0,19,38,0
8,Running,154,10,12996,0,0,0
8,Floors Climbed,67,0,0,0,0,1
8,No Physical Activity,63,0,0,0,0,0
9,Floors Climbed,68,0,0,0,0,1
9,Floors Climbed,67,0,0,0,0,1
9,No Physical Activity,63,0,0,0,0,0
10,Light Sleep,77,0,0,19,37,0
10,Running,162,10,14762,0,0,0
11,Light Sleep,78,0,0,19,36,0
11,No Physical Activity,64,0,0,0,0,0
11,Floors Climbed,70,0,0,0,0,1
11,Walking,92,170,140399,0,0,0
12,Light Sleep,78,0,0,19,35,0
12,Running,168,20,17317,0,0,0
12,No Physical Activity,65,0,0,0,0,0
13,Light Sleep,78,0,0,17,32,0
13,No Physical Activity,62,0,0,0,0,0
14,Light Sleep,79,0,0,15,28,0
14,No Physical Activity,77,0,0,0,0,0
14,No Physical Activity,66,0,0,0,0,0
15,Light Sleep,79,0,0,12,24,0
16,Light Sleep,80,0,0,9,17,0
16,Light Sleep,79,0,0,10,20,0
16,Running,172,20,20414,0,0,0
17,Light Sleep,80,0,0,8,15,0
17,No Physical Activity,67,0,0,0,0,0
18,Light Sleep,80,0,0,8,14,0
19,No Physical Activity,81,0,0,0,0,0
19,Light Sleep,81,0,0,6,10,0
19,Light Sleep,81,0,0,6,11,0
19,Light Sleep,81,0,0,7,12,0
19,No Physical Activity,63,0,0,0,0,0
19,No Physical Activity,66,0,0,0,0,0
20,Light Sleep,78,0,0,5,9,0
20,Running,172,30,21778,0,0,0
21,Running,166,10,20202,0,0,0
21,No Physical Activity,68,0,0,0,0,0
21,No Physical Activity,67,0,0,0,0,0
21,No Physical Activity,67,0,0,0,0,0
22,Running,170,35,36127,0,0,0
22,Running,172,40,28814,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,71,0,0,0,0,0
22,No Physical Activity,70,0,0,0,0,0
22,No Physical Activity,68,0,0,0,0,0
7,Floors Climbed,66,0,0,0,0,1
9,Floors Climbed,67,0,0,0,0,1
0,Light Sleep,56,0,0,13,18,0
0,Light Sleep,54,0,0,7,9,0
0,REM Sleep,55,0,0,1,1,0
1,Light Sleep,59,0,0,16,24,0
2,REM Sleep,63,0,0,0,0,0
2,Light Sleep,61,0,0,12,22,0
3,Light Sleep,52,0,0,9,13,0
3,Light Sleep,60,0,0,7,17,0
3,Light Sleep,59,0,0,5,12,0
3,Light Sleep,51,0,0,6,9,0
3,Light Sleep,51,0,0,6,9,0
3,REM Sleep,55,0,0,3,5,0
3,Light Sleep,50,0,0,5,8,0
3,REM Sleep,55,0,0,2,5,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,54,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,52,0,0,2,4,0
3,REM Sleep,52,0,0,2,4,0
4,Floors Climbed,54,0,0,0,0,1
4,Light Sleep,58,0,0,4,10,0
4,REM Sleep,57,0,0,3,8,0
4,Light Sleep,58,0,0,4,9,0
4,REM Sleep,56,0,0,3,7,0
4,REM Sleep,56,0,0,3,6,0
4,REM Sleep,55,0,0,3,6,0
6,Floors Climbed,55,0,0,0,0,1
10,No Physical Activity,56,0,0,0,0,0
16,No Physical Activity,58,0,0,0,0,0
18,Running,122,130,93533,0,0,0
20,No Physical Activity,62,0,0,0,0,0
21,Running,126,70,50023,0,0,0
22,Running,148,10,13115,0,0,0
22,Running,145,10,12748,0,0,0
22,Running,148,10,12893,0,0,0
22,Running,146,10,13509,0,0,0
22,Running,142,20,17605,0,0,0
22,Running,134,40,27790,0,0,0
0,Running,118,140,85242,0,0,0
0,Running,118,140,75423,0,0,0
0,Running,111,119,45711,0,0,0
0,Running,112,102,41522,0,0,0
0,Running,112,90,36485,0,0,0
1,Running,118,140,88827,0,0,0
2,Running,120,130,85999,0,0,0
3,Running,122,120,82496,0,0,0
5,Running,122,110,87832,0,0,0
8,Running,122,130,110420,0,0,0
11,Floors Climbed,69,0,0,0,0,1
12,Walking,92,150,127432,0,0,0
13,No Physical Activity,71,0,0,0,0,0
19,Running,152,10,16711,0,0,0
21,Running,162,10,5919,0,0,0
22,Running,176,10,17214,0,0,0
22,Running,172,10,14520,0,0,0
22,Running,166,10,16886,0,0,0
22,Running,168,10,8122,0,0,0
15,Running,156,10,6950,0,0,0
0,Floors Climbed,54,0,0,0,0,1
0,Floors Climbed,52,0,0,0,0,1
0,Floors Climbed,50,0,0,0,0,1
0,Floors Climbed,49,0,0,0,0,1
0,Light Sleep,49,0,0,8,7,0
0,Light Sleep,48,0,0,6,5,0
0,Light Sleep,48,0,0,3,3,0
0,Light Sleep,49,0,0,2,1,0
0,Light Sleep,49,0,0,1,1,0
0,Floors Climbed,53,0,0,0,0,1
0,Light Sleep,51,0,0,1,0,0
1,Floors Climbed,59,0,0,0,0,1
1,Floors Climbed,57,0,0,0,0,1
1,Floors Climbed,59,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
2,Light Sleep,62,0,0,19,27,0
3,Light Sleep,64,0,0,20,30,0
3,Floors Climbed,63,0,0,0,0,1
4,Light Sleep,69,0,0,20,34,0
4,Light Sleep,66,0,0,20,32,0
5,Light Sleep,70,0,0,19,35,0
5,No Physical Activity,67,0,0,0,0,0
6,Light Sleep,72,0,0,19,34,0
8,Light Sleep,73,0,0,18,33,0
9,Light Sleep,74,0,0,17,29,0
9,No Physical Activity,73,0,0,0,0,0
11,Light Sleep,74,0,0,15,25,0
12,Light Sleep,75,0,0,13,22,0
14,Light Sleep,76,0,0,10,16,0
14,Light Sleep,75,0,0,11,18,0
15,Light Sleep,76,0,0,9,15,0
16,Light Sleep,78,0,0,8,12,0
16,Light Sleep,77,0,0,8,14,0
17,Light Sleep,80,0,0,6,12,0
17,Light Sleep,79,0,0,7,12,0
18,Light Sleep,80,0,0,6,11,0
19,Light Sleep,79,0,0,5,10,0
19,Light Sleep,80,0,0,6,11,0
20,Light Sleep,78,0,0,5,9,0
10,Running,138,10,11601,0,0,0
14,No Physical Activity,71,0,0,0,0,0
19,Running,150,10,19986,0,0,0
19,No Physical Activity,77,0,0,0,0,0
22,Running,176,10,15533,0,0,0
22,Running,166,10,17671,0,0,0
22,Running,170,10,10984,0,0,0
22,No Physical Activity,82,0,0,0,0,0
11,No Physical Activity,73,0,0,0,0,0
0,Light Sleep,52,0,0,10,13,0
0,Light Sleep,50,0,0,8,10,0
0,Light Sleep,49,0,0,6,7,0
0,Light Sleep,49,0,0,4,5,0
0,Light Sleep,49,0,0,2,3,0
0,Light Sleep,50,0,0,1,1,0
0,Light Sleep,54,0,0,0,0,0
1,Floors Climbed,57,0,0,0,0,1
1,Floors Climbed,54,0,0,0,0,1
1,Floors Climbed,58,0,0,0,0,1
2,Floors Climbed,61,0,0,0,0,1
3,Floors Climbed,65,0,0,0,0,1
3,Floors Climbed,63,0,0,0,0,1
4,Floors Climbed,68,0,0,0,0,1
5,Floors Climbed,72,0,0,0,0,1
6,Floors Climbed,68,0,0,0,0,1
7,Floors Climbed,74,0,0,0,0,1
9,Light Sleep,76,0,0,20,29,0
11,Light Sleep,77,0,0,16,26,0
13,Light Sleep,77,0,0,13,22,0
14,Light Sleep,78,0,0,10,19,0
15,Light Sleep,78,0,0,9,16,0
16,Light Sleep,79,0,0,7,14,0
16,Light Sleep,79,0,0,8,15,0
17,Light Sleep,80,0,0,6,12,0
17,Light Sleep,80,0,0,6,12,0
18,Light Sleep,80,0,0,6,11,0
19,Light Sleep,80,0,0,5,11,0
19,Light Sleep,81,0,0,6,11,0
20,REM Sleep,78,0,0,5,9,0
20,Light Sleep,79,0,0,5,10,0
9,Floors Climbed,68,0,0,0,0,1
11,No Physical Activity,68,0,0,0,0,0
13,No Physical Activity,73,0,0,0,0,0
19,No Physical Activity,80,0,0,0,0,0
19,Running,166,20,13767,0,0,0
22,Running,172,25,29716,0,0,0
22,Running,170,30,29117,0,0,0
22,Running,172,20,17175,0,0,0
0,Floors Climbed,56,0,0,0,0,1
0,Floors Climbed,54,0,0,0,0,1
0,Floors Climbed,52,0,0,0,0,1
0,Floors Climbed,51,0,0,0,0,1
0,Floors Climbed,51,0,0,0,0,1
0,Floors Climbed,50,0,0,0,0,1
0,Floors Climbed,51,0,0,0,0,1
0,Running,114,10,5786,0,0,0
0,Floors Climbed,52,0,0,0,0,1
0,Running,110,10,5116,0,0,0
0,Floors Climbed,52,0,0,0,0,1
1,Floors Climbed,62,0,0,0,0,1
1,Floors Climbed,59,0,0,0,0,1
1,Running,118,10,6385,0,0,0
2,Light Sleep,68,0,0,16,32,0
2,Light Sleep,65,0,0,16,27,0
2,Running,122,10,7390,0,0,0
3,Light Sleep,72,0,0,16,37,0
3,Running,130,10,8823,0,0,0
4,Light Sleep,74,0,0,17,41,0
5,Light Sleep,77,0,0,17,45,0
5,Running,138,10,10396,0,0,0
6,Light Sleep,78,0,0,18,47,0
8,Light Sleep,78,0,0,18,47,0
8,Running,150,10,12645,0,0,0
9,Light Sleep,78,0,0,18,45,0
11,Light Sleep,78,0,0,17,41,0
12,Light Sleep,79,0,0,15,36,0
12,Running,162,20,14897,0,0,0
14,Light Sleep,79,0,0,13,31,0
16,Light Sleep,80,0,0,11,25,0
17,Light Sleep,80,0,0,9,19,0
18,Light Sleep,80,0,0,7,15,0
19,Light Sleep,80,0,0,5,10,0
19,Light Sleep,81,0,0,6,11,0
20,Light Sleep,78,0,0,5,9,0
0,Light Sleep,56,0,0,11,15,0
0,Light Sleep,54,0,0,6,8,0
0,REM Sleep,54,0,0,2,2,0
1,Light Sleep,58,0,0,12,20,0
1,REM Sleep,58,0,0,0,0,0
2,Light Sleep,60,0,0,9,18,0
2,Light Sleep,59,0,0,7,14,0
2,Light Sleep,50,0,0,4,6,0
2,REM Sleep,50,0,0,3,5,0
3,REM Sleep,63,0,0,0,0,0
3,Light Sleep,51,0,0,9,11,0
3,Light Sleep,59,0,0,5,12,0
3,Light Sleep,58,0,0,4,10,0
3,REM Sleep,57,0,0,3,8,0
3,Light Sleep,50,0,0,6,8,0
3,REM Sleep,56,0,0,3,6,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,55,0,0,2,5,0
3,REM Sleep,53,0,0,2,4,0
3,REM Sleep,52,0,0,2,4,0
4,Floors Climbed,53,0,0,0,0,1
6,Floors Climbed,55,0,0,0,0,1
7,Floors Climbed,66,0,0,0,0,1
12,No Physical Activity,56,0,0,0,0,0
19,No Physical Activity,58,0,0,0,0,0
19,Running,124,120,78716,0,0,0
21,No Physical Activity,64,0,0,0,0,0
22,No Physical Activity,71,0,0,0,0,0
22,Running,148,10,10367,0,0,0
22,Running,152,10,11637,0,0,0
22,Running,152,10,12242,0,0,0
22,Running,150,10,13700,0,0,0
22,Running,146,20,17681,0,0,0
22,Running,140,40,26402,0,0,0
22,Running,132,60,43717,0,0,0
13,Walking,92,150,122240,0,0,0
0,Running,110,118,44296,0,0,0
0,Running,112,116,45988,0,0,0
0,Running,111,124,49503,0,0,0
0,Running,112,133,49937,0,0,0
1,Light Sleep,56,0,0,9,14,0
1,Running,116,150,92033,0,0,0
1,Light Sleep,56,0,0,7,10,0
1,REM Sleep,60,0,0,0,0,0
1,Light Sleep,55,0,0,3,4,0
1,REM Sleep,55,0,0,1,1,0
2,Floors Climbed,58,0,0,0,0,1
2,Light Sleep,57,0,0,12,19,0
2,Running,118,130,87367,0,0,0
3,No Physical Activity,62,0,0,0,0,0
4,No Physical Activity,62,0,0,0,0,0
4,Light Sleep,64,0,0,0,1,0
4,Running,120,120,92818,0,0,0
5,Floors Climbed,60,0,0,0,0,1
5,No Physical Activity,65,0,0,0,0,0
5,No Physical Activity,61,0,0,0,0,0
5,Running,120,10,9291,0,0,0
5,No Physical Activity,61,0,0,0,0,0
5,Running,118,10,9279,0,0,0
6,No Physical Activity,66,0,0,0,0,0
7,No Physical Activity,67,0,0,0,0,0
8,Floors Climbed,67,0,0,0,0,1
8,Light Sleep,68,0,0,4,2,0
8,Running,122,140,116179,0,0,0
9,No Physical Activity,68,0,0,0,0,0
9,Floors Climbed,71,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
11,No Physical Activity,69,0,0,0,0,0
11,No Physical Activity,68,0,0,0,0,0
12,No Physical Activity,74,0,0,0,0,0
13,No Physical Activity,60,0,0,0,0,0
13,No Physical Activity,70,0,0,0,0,0
16,No Physical Activity,74,0,0,0,0,0
16,No Physical Activity,71,0,0,0,0,0
17,Walking,99,140,104290,0,0,0
19,No Physical Activity,67,0,0,0,0,0
19,No Physical Activity,71,0,0,0,0,0
20,Running,132,110,71953,0,0,0
21,No Physical Activity,74,0,0,0,0,0
21,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,71,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,145,30,22423,0,0,0
22,No Physical Activity,74,0,0,0,0,0
22,Running,144,10,9586,0,0,0
22,No Physical Activity,73,0,0,0,0,0
22,Running,142,50,39309,0,0,0
22,Running,138,70,51327,0,0,0
11,Running,132,140,110887,0,0,0
0,Running,110,117,44295,0,0,0
0,Running,109,111,42146,0,0,0
0,Running,108,122,44206,0,0,0
0,Running,106,110,38988,0,0,0
0,Running,106,133,44920,0,0,0
0,Running,106,145,46376,0,0,0
0,Running,103,165,48088,0,0,0
1,Running,120,110,65143,0,0,0
3,Running,124,100,67229,0,0,0
6,Running,128,110,85025,0,0,0
1,Light Sleep,57,0,0,9,14,0
1,Light Sleep,56,0,0,6,9,0
1,Light Sleep,55,0,0,3,4,0
1,REM Sleep,57,0,0,1,1,0
2,Light Sleep,58,0,0,8,16,0
2,Light Sleep,59,0,0,7,14,0
2,REM Sleep,62,0,0,0,0,0
3,Light Sleep,52,0,0,13,16,0
3,Light Sleep,54,0,0,6,10,0
3,Light Sleep,58,0,0,4,10,0
3,REM Sleep,57,0,0,3,7,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,55,0,0,3,6,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,52,0,0,2,5,0
3,REM Sleep,52,0,0,2,4,0
5,Floors Climbed,54,0,0,0,0,1
6,Light Sleep,65,0,0,1,1,0
11,No Physical Activity,56,0,0,0,0,0
18,No Physical Activity,57,0,0,0,0,0
19,Running,124,110,74301,0,0,0
21,No Physical Activity,63,0,0,0,0,0
22,No Physical Activity,74,0,0,0,0,0
22,No Physical Activity,70,0,0,0,0,0
22,Running,152,10,11524,0,0,0
22,Running,154,10,12526,0,0,0
22,Running,150,10,13822,0,0,0
22,Running,148,20,17013,0,0,0
22,Running,142,30,24519,0,0,0
22,Running,134,60,40463,0,0,0
13,Walking,93,150,119442,0,0,0
0,Running,110,118,44708,0,0,0
0,Running,112,110,44936,0,0,0
0,Running,111,111,43642,0,0,0
0,Running,110,128,47337,0,0,0
0,Running,110,142,48456,0,0,0
1,Light Sleep,57,0,0,8,11,0
1,Light Sleep,56,0,0,4,6,0
1,Light Sleep,56,0,0,2,3,0
2,Floors Climbed,60,0,0,0,0,1
2,Running,118,130,85833,0,0,0
2,REM Sleep,58,0,0,1,1,0
3,Light Sleep,60,0,0,6,6,0
3,Light Sleep,63,0,0,0,0,0
3,Light Sleep,59,0,0,2,2,0
4,No Physical Activity,63,0,0,0,0,0
4,No Physical Activity,62,0,0,0,0,0
4,No Physical Activity,61,0,0,0,0,0
4,Floors Climbed,64,0,0,0,0,1
4,Running,120,120,91384,0,0,0
4,Light Sleep,62,0,0,1,1,0
5,Floors Climbed,64,0,0,0,0,1
5,No Physical Activity,68,0,0,0,0,0
5,No Physical Activity,66,0,0,0,0,0
5,No Physical Activity,62,0,0,0,0,0
5,Running,120,10,9127,0,0,0
5,No Physical Activity,61,0,0,0,0,0
5,No Physical Activity,61,0,0,0,0,0
6,No Physical Activity,72,0,0,0,0,0
6,No Physical Activity,71,0,0,0,0,0
6,No Physical Activity,66,0,0,0,0,0
6,No Physical Activity,65,0,0,0,0,0
6,No Physical Activity,64,0,0,0,0,0
6,Light Sleep,65,0,0,1,1,0
6,Light Sleep,65,0,0,1,1,0
7,No Physical Activity,73,0,0,0,0,0
7,No Physical Activity,65,0,0,0,0,0
7,No Physical Activity,63,0,0,0,0,0
8,No Physical Activity,67,0,0,0,0,0
8,No Physical Activity,64,0,0,0,0,0
8,Floors Climbed,66,0,0,0,0,1
8,Running,122,140,115186,0,0,0
9,No Physical Activity,75,0,0,0,0,0
9,Floors Climbed,68,0,0,0,0,1
9,No Physical Activity,66,0,0,0,0,0
9,No Physical Activity,64,0,0,0,0,0
10,Running,152,10,8878,0,0,0
10,Floors Climbed,68,0,0,0,0,1
10,No Physical Activity,67,0,0,0,0,0
10,No Physical Activity,65,0,0,0,0,0
11,Running,138,10,11311,0,0,0
12,Running,154,10,10732,0,0,0
12,No Physical Activity,68,0,0,0,0,0
12,No Physical Activity,66,0,0,0,0,0
13,No Physical Activity,65,0,0,0,0,0
13,No Physical Activity,70,0,0,0,0,0
14,Running,156,10,13574,0,0,0
14,No Physical Activity,67,0,0,0,0,0
14,No Physical Activity,73,0,0,0,0,0
15,No Physical Activity,67,0,0,0,0,0
15,No Physical Activity,69,0,0,0,0,0
16,Running,158,10,16155,0,0,0
16,Floors Climbed,77,0,0,0,0,1
17,Floors Climbed,82,0,0,0,0,1
17,Running,160,10,15987,0,0,0
17,Running,162,10,9808,0,0,0
17,No Physical Activity,75,0,0,0,0,0
17,No Physical Activity,67,0,0,0,0,0
18,No Physical Activity,84,0,0,0,0,0
18,No Physical Activity,84,0,0,0,0,0
18,Running,164,10,12303,0,0,0
19,No Physical Activity,66,0,0,0,0,0
19,No Physical Activity,68,0,0,0,0,0
20,No Physical Activity,68,0,0,0,0,0
20,No Physical Activity,67,0,0,0,0,0
21,No Physical Activity,71,0,0,0,0,0
21,Running,162,10,11885,0,0,0
21,Running,168,10,8953,0,0,0
21,No Physical Activity,68,0,0,0,0,0
21,No Physical Activity,69,0,0,0,0,0
22,Running,175,15,16906,0,0,0
22,No Physical Activity,74,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,170,10,12448,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,70,0,0,0,0,0
0,Floors Climbed,54,0,0,0,0,1
0,Floors Climbed,52,0,0,0,0,1
0,Floors Climbed,50,0,0,0,0,1
0,Floors Climbed,49,0,0,0,0,1
0,Light Sleep,49,0,0,8,6,0
0,Light Sleep,49,0,0,5,3,0
0,Floors Climbed,50,0,0,0,0,1
0,Floors Climbed,50,0,0,0,0,1
0,No Physical Activity,56,0,0,0,0,0
0,Floors Climbed,52,0,0,0,0,1
1,Floors Climbed,63,0,0,0,0,1
1,Floors Climbed,60,0,0,0,0,1
1,Floors Climbed,57,0,0,0,0,1
1,No Physical Activity,58,0,0,0,0,0
2,Light Sleep,66,0,0,16,30,0
2,No Physical Activity,60,0,0,0,0,0
3,Light Sleep,69,0,0,17,35,0
3,No Physical Activity,63,0,0,0,0,0
4,Light Sleep,72,0,0,18,40,0
5,Light Sleep,74,0,0,19,44,0
5,No Physical Activity,67,0,0,0,0,0
6,Light Sleep,75,0,0,19,45,0
7,Light Sleep,76,0,0,19,44,0
7,Running,144,10,8285,0,0,0
8,Light Sleep,76,0,0,19,41,0
9,Floors Climbed,67,0,0,0,0,1
10,Light Sleep,76,0,0,18,37,0
11,Light Sleep,76,0,0,16,32,0
11,Running,156,10,10138,0,0,0
13,Light Sleep,77,0,0,15,27,0
14,Light Sleep,77,0,0,12,23,0
15,Light Sleep,78,0,0,10,18,0
16,Light Sleep,79,0,0,9,15,0
17,Light Sleep,80,0,0,6,12,0
18,Light Sleep,80,0,0,5,10,0
18,Light Sleep,80,0,0,6,11,0
19,Light Sleep,79,0,0,5,10,0
19,Light Sleep,80,0,0,5,10,0
20,Light Sleep,78,0,0,5,9,0
11,Running,138,10,12280,0,0,0
15,No Physical Activity,72,0,0,0,0,0
20,Running,154,20,30471,0,0,0
20,No Physical Activity,77,0,0,0,0,0
22,Running,170,20,27901,0,0,0
22,Running,170,10,15635,0,0,0
22,No Physical Activity,80,0,0,0,0,0
13,Floors Climbed,74,0,0,0,0,1
5,Light Sleep,69,0,0,8,16,0
5,Light Sleep,66,0,0,6,11,0
5,REM Sleep,64,0,0,4,8,0
5,REM Sleep,63,0,0,2,5,0
5,REM Sleep,64,0,0,1,3,0
5,REM Sleep,67,0,0,0,1,0
6,Light Sleep,73,0,0,10,20,0
7,Light Sleep,76,0,0,11,24,0
7,Light Sleep,70,0,0,0,0,0
8,Light Sleep,78,0,0,12,25,0
9,Light Sleep,80,0,0,12,25,0
10,Light Sleep,81,0,0,12,24,0
11,Light Sleep,82,0,0,12,24,0
12,Light Sleep,83,0,0,11,23,0
13,Light Sleep,83,0,0,11,23,0
14,Light Sleep,83,0,0,11,22,0
14,Light Sleep,83,0,0,11,22,0
15,Light Sleep,84,0,0,11,20,0
16,Light Sleep,84,0,0,9,17,0
16,Light Sleep,84,0,0,10,18,0
17,Light Sleep,85,0,0,7,15,0
17,Light Sleep,85,0,0,8,16,0
18,REM Sleep,85,0,0,6,14,0
18,Light Sleep,85,0,0,6,14,0
10,Floors Climbed,68,0,0,0,0,1
13,No Physical Activity,70,0,0,0,0,0
18,Running,154,10,15927,0,0,0
20,Running,162,10,8223,0,0,0
22,Running,174,20,22413,0,0,0
22,Running,168,10,20246,0,0,0
22,Running,170,20,18928,0,0,0
22,Running,168,10,10587,0,0,0
13,Running,156,10,9788,0,0,0
0,Floors Climbed,56,0,0,0,0,1
0,Floors Climbed,53,0,0,0,0,1
0,Floors Climbed,52,0,0,0,0,1
0,Floors Climbed,50,0,0,0,0,1
0,Floors Climbed,50,0,0,0,0,1
0,Floors Climbed,49,0,0,0,0,1
0,Light Sleep,49,0,0,7,4,0
0,Light Sleep,49,0,0,5,2,0
0,Floors Climbed,56,0,0,0,0,1
0,Light Sleep,50,0,0,4,2,0
0,Floors Climbed,51,0,0,0,0,1
1,Floors Climbed,62,0,0,0,0,1
1,Floors Climbed,59,0,0,0,0,1
1,No Physical Activity,59,0,0,0,0,0
2,Light Sleep,68,0,0,18,35,0
2,Light Sleep,65,0,0,17,29,0
2,No Physical Activity,62,0,0,0,0,0
3,Light Sleep,71,0,0,19,40,0
4,Light Sleep,73,0,0,20,43,0
4,No Physical Activity,67,0,0,0,0,0
6,Light Sleep,74,0,0,20,44,0
7,Light Sleep,75,0,0,20,43,0
7,Running,144,10,8429,0,0,0
8,Light Sleep,75,0,0,19,40,0
10,Light Sleep,76,0,0,18,35,0
11,Light Sleep,76,0,0,16,30,0
13,Light Sleep,76,0,0,14,25,0
14,Light Sleep,77,0,0,12,21,0
15,Light Sleep,78,0,0,10,17,0
16,Light Sleep,78,0,0,9,14,0
17,Light Sleep,79,0,0,6,12,0
17,Light Sleep,79,0,0,7,13,0
18,Light Sleep,80,0,0,6,11,0
19,Light Sleep,79,0,0,5,10,0
19,Light Sleep,80,0,0,5,11,0
20,Light Sleep,78,0,0,5,9,0
1,Floors Climbed,57,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,Floors Climbed,56,0,0,0,0,1
1,Light Sleep,56,0,0,5,7,0
1,Light Sleep,56,0,0,3,4,0
2,Floors Climbed,57,0,0,0,0,1
2,Floors Climbed,57,0,0,0,0,1
2,Floors Climbed,59,0,0,0,0,1
2,No Physical Activity,58,0,0,0,0,0
2,No Physical Activity,57,0,0,0,0,0
2,Light Sleep,57,0,0,9,12,0
2,REM Sleep,58,0,0,2,2,0
3,Light Sleep,62,0,0,9,12,0
3,Light Sleep,60,0,0,8,9,0
3,Light Sleep,57,0,0,7,7,0
3,Light Sleep,55,0,0,6,5,0
3,Light Sleep,54,0,0,4,4,0
3,Floors Climbed,56,0,0,0,0,1
3,Light Sleep,56,0,0,8,8,0
3,No Physical Activity,60,0,0,0,0,0
3,No Physical Activity,59,0,0,0,0,0
3,Light Sleep,59,0,0,9,10,0
3,REM Sleep,61,0,0,1,1,0
3,Light Sleep,58,0,0,3,3,0
4,Light Sleep,71,0,0,13,23,0
4,Light Sleep,68,0,0,12,19,0
